723,Brasov,Codlea,street,1371753
724,Brasov,Codlea,street,1945580
725,Brasov,Codlea,street,1760666
726,Brasov,Codlea,street,1238688
727,Brasov,Codlea,street,1318643
728,Brasov,Codlea,street,1205786
729,Brasov,Codlea,street,1880606
730,Brasov,Codlea,street,1866598
731,Brasov,Codlea,street,1165996
732,Brasov,Codlea,street,1163038
733,Brasov,Codlea,street,1827838
734,Brasov,Codlea,street,1031845
735,Brasov,Codlea,street,1040220
736,Brasov,Codlea,street,1241553
737,Brasov,Codlea,street,1265735
738,Brasov,Codlea,street,1416431
739,Brasov,Codlea,street,1099176
740,Brasov,Codlea,street,1021178
741,Brasov,Codlea,street,1593591
742,Brasov,Codlea,street,1973247
743,Brasov,Codlea,street,1110377
744,Brasov,Codlea,street,1380719
745,Brasov,Codlea,street,1402475
746,Brasov,Codlea,street,1074122
747,Brasov,Codlea,street,1958541
748,Brasov,Codlea,street,1422529
749,Brasov,Codlea,street,1853839
750,Brasov,Codlea,street,1555139
751,Brasov,Sacele,street,1622290
752,Brasov,Sacele,street,1955963
753,Brasov,Sacele,street,1908541
754,Brasov,Sacele,street,1631345
755,Brasov,Sacele,street,1278862
756,Brasov,Sacele,street,1868175
757,Brasov,Sacele,street,1966284
758,Brasov,Sacele,street,1261255
759,Brasov,Sacele,street,1503442
760,Brasov,Sacele,street,1348187
761,Brasov,Sacele,street,1361586
762,Brasov,Sacele,street,1444842
763,Brasov,Sacele,street,1433285
764,Brasov,Sacele,street,1785722
765,Brasov,Sacele,street,1527838
766,Brasov,Sacele,street,1646693
767,Brasov,Sacele,street,1323056
768,Brasov,Sacele,street,1683771
769,Brasov,Sacele,street,1378073
770,Brasov,Sacele,street,1493241
771,Brasov,Sacele,street,1883904
772,Brasov,Sacele,street,1492706
773,Brasov,Sacele,street,1778896
774,Brasov,Sacele,street,1565865
775,Brasov,Sacele,street,1483181
776,Brasov,Sacele,street,1544442
777,Brasov,Sacele,street,1961956
778,Brasov,Sacele,street,1853962
779,Brasov,Sacele,street,1831678
780,Brasov,Sacele,street,1472442
781,Brasov,Sacele,street,1866796
782,Brasov,Sacele,street,1395835
783,Brasov,Sacele,street,1835386
784,Brasov,Sacele,street,1687894
785,Brasov,Sacele,street,1263832
786,Brasov,Sacele,street,1496299
787,Brasov,Sacele,street,1851799
788,Brasov,Sacele,street,1957215
789,Brasov,Sacele,street,1852829
790,Brasov,Sacele,street,1525958
791,Brasov,Sacele,street,1156849
792,Brasov,Sacele,street,1065654
793,Brasov,Sacele,street,1595115
794,Brasov,Sacele,street,1635949
795,Brasov,Sacele,street,1565252
796,Brasov,Sacele,street,1589827
797,Brasov,Sacele,street,1418462
798,Brasov,Sacele,street,1537406
799,Brasov,Sacele,street,1430324
800,Brasov,Sacele,street,1712209
801,Brasov,Sacele,street,1302950
802,Brasov,Sacele,street,1196991
803,Brasov,Sacele,street,1819394
804,Brasov,Sacele,street,1309590
805,Brasov,Sacele,street,1701025
806,Brasov,Sacele,street,1090091
807,Brasov,Sacele,street,1789316
808,Brasov,Sacele,street,1568795
809,Brasov,Sacele,street,1414509
810,Brasov,Sacele,street,1422294
811,Brasov,Sacele,street,1059625
812,Brasov,Sacele,street,1612845
813,Brasov,Sacele,street,1025704
814,Brasov,Sacele,street,1880370
815,Brasov,Sacele,street,1912713
816,Brasov,Sacele,street,1660914
817,Brasov,Sacele,street,1255280
818,Brasov,Sacele,street,1979875
819,Brasov,Sacele,street,1122865
820,Brasov,Sacele,street,1516718
821,Brasov,Sacele,street,1727376
822,Brasov,Sacele,street,1515686
823,Brasov,Sacele,street,1640762
824,Brasov,Sacele,street,1572099
825,Brasov,Sacele,street,1391758
826,Brasov,Sacele,street,1550084
827,Brasov,Sacele,street,1647666
828,Brasov,Sacele,street,1116235
829,Brasov,Sacele,street,1512986
830,Brasov,Sacele,street,1943609
831,Brasov,Sacele,street,1575484
832,Brasov,Sacele,street,1668527
833,Brasov,Sacele,street,1891889
834,Brasov,Sacele,street,1070876
835,Brasov,Sacele,street,1953247
836,Brasov,Sacele,street,1016363
837,Brasov,Sacele,street,1248774
838,Brasov,Sacele,street,1327841
839,Brasov,Sacele,street,1155513
840,Brasov,Sacele,street,1512618
841,Brasov,Sacele,street,1742871
842,Brasov,Sacele,street,1356387
843,Brasov,Sacele,street,1171552
844,Brasov,Sacele,street,1050240
845,Brasov,Sacele,street,1849522
846,Brasov,Sacele,street,1927905
847,Brasov,Sacele,street,1965928
848,Brasov,Sacele,street,1625547
849,Brasov,Sacele,street,1599092
850,Brasov,Sacele,street,1376094
851,Brasov,Sacele,street,1798613
852,Brasov,Sacele,street,1808342
853,Brasov,Sacele,street,1910528
854,Brasov,Sacele,street,1596105
855,Brasov,Sacele,street,1845144
856,Brasov,Sacele,street,1190179
857,Brasov,Sacele,street,1751060
858,Brasov,Sacele,street,1404029
859,Brasov,Sacele,street,1947516
860,Brasov,Sacele,street,1094151
861,Brasov,Sacele,street,1751661
862,Brasov,Sacele,street,1021251
863,Brasov,Sacele,street,1701430
864,Brasov,Sacele,street,1371345
865,Brasov,Sacele,street,1554631
866,Brasov,Sacele,street,1545210
867,Brasov,Sacele,street,1816642
868,Brasov,Sacele,street,1680428
869,Brasov,Sacele,street,1395590
870,Brasov,Sacele,street,1472234
871,Brasov,Sacele,street,1248323
872,Brasov,Sacele,street,1860575
873,Brasov,Sacele,street,1805957
874,Brasov,Sacele,street,1657741
875,Brasov,Sacele,street,1700225
876,Brasov,Sacele,street,1921883
877,Brasov,Sacele,street,1886525
878,Brasov,Sacele,street,1119317
879,Brasov,Sacele,street,1710536
880,Brasov,Sacele,street,1723456
881,Brasov,Sacele,street,1182883
882,Brasov,Sacele,street,1179162
883,Brasov,Sacele,street,1397413
884,Brasov,Sacele,street,1693838
885,Brasov,Sacele,street,1525007
886,Brasov,Sacele,street,1053150
887,Brasov,Sacele,street,1940846
888,Brasov,Sacele,street,1386340
889,Brasov,Sacele,street,1943260
890,Brasov,Sacele,street,1036142
891,Brasov,Sacele,street,1887908
892,Brasov,Sacele,street,1943119
893,Brasov,Sacele,street,1892043
894,Brasov,Sacele,street,1438007
895,Brasov,Sacele,street,1238173
896,Brasov,Sacele,street,1877555
897,Brasov,Sacele,street,1217511
898,Brasov,Sacele,street,1503283
899,Brasov,Sacele,street,1548670
900,Brasov,Sacele,street,1613884
901,Brasov,Sacele,street,1826668
902,Brasov,Sacele,street,1173858
903,Brasov,Sacele,street,1201480
904,Brasov,Sacele,street,1772081
905,Brasov,Sacele,street,1312622
906,Brasov,Sacele,street,1920967
907,Brasov,Sacele,street,1158869
908,Brasov,Sacele,street,1721645
909,Brasov,Sacele,street,1222561
910,Brasov,Sacele,street,1871266
911,Brasov,Sacele,street,1293902
912,Brasov,Sacele,street,1048843
913,Brasov,Sacele,street,1788877
914,Brasov,Sacele,street,1757131
915,Brasov,Sacele,street,1982174
916,Brasov,Sacele,street,1239419
917,Brasov,Sacele,street,1898346
918,Brasov,Sacele,street,1133512
919,Brasov,Sacele,street,1857491
920,Brasov,Sacele,street,1230983
921,Brasov,Sacele,street,1044091
922,Brasov,Sacele,street,1816829
923,Brasov,Sacele,street,1455869
924,Brasov,Sacele,street,1960717
925,Brasov,Sacele,street,1838487
926,Brasov,Sacele,street,1903109
927,Brasov,Sacele,street,1212250
928,Brasov,Sacele,street,1828867
929,Brasov,Sacele,street,1377502
930,Brasov,Sacele,street,1276039
931,Brasov,Sacele,street,1157865
932,Brasov,Sacele,street,1099661
933,Brasov,Sacele,street,1706216
934,Brasov,Sacele,street,1000682
935,Brasov,Sacele,street,1377849
936,Brasov,Sacele,street,1722555
937,Brasov,Sacele,street,1346476
938,Brasov,Sacele,street,1299805
939,Brasov,Sacele,street,1355246
940,Brasov,Sacele,street,1954962
941,Brasov,Sacele,street,1886845
942,Brasov,Sacele,street,1886350
943,Brasov,Sacele,street,1155544
944,Brasov,Sacele,street,1810542
945,Brasov,Sacele,street,1723757
946,Brasov,Sacele,street,1451137
947,Brasov,Sacele,street,1715824
948,Brasov,Sacele,street,1699472
949,Brasov,Sacele,street,1817909
950,Brasov,Sacele,street,1738899
951,Brasov,Sacele,street,1463956
952,Brasov,Sacele,street,1024490
953,Brasov,Sacele,street,1435975
954,Brasov,Sacele,street,1988699
955,Brasov,Sacele,street,1576384
956,Brasov,Sacele,street,1861709
957,Brasov,Sacele,street,1061633
958,Brasov,Sacele,street,1669288
959,Brasov,Sacele,street,1931603
960,Brasov,Sacele,street,1429761
961,Brasov,Sacele,street,1999467
962,Brasov,Sacele,street,1509330
963,Brasov,Sacele,street,1970279
964,Brasov,Sacele,street,1892326
965,Brasov,Sacele,street,1298024
966,Brasov,Sacele,street,1177215
967,Brasov,Sacele,street,1762431
968,Brasov,Sacele,street,1573513
969,Brasov,Sacele,street,1560451
970,Brasov,Sacele,street,1915441
971,Brasov,Sacele,street,1153689
972,Brasov,Sacele,street,1375535
973,Brasov,Sacele,street,1730780
974,Brasov,Sacele,street,1364257
975,Brasov,Sacele,street,1007086
976,Brasov,Sacele,street,1577182
977,Brasov,Sacele,street,1235317
978,Brasov,Sacele,street,1393526
979,Brasov,Sacele,street,1648309
980,Brasov,Sacele,street,1188512
981,Brasov,Sacele,street,1406103
982,Brasov,Sacele,street,1915795
983,Brasov,Sacele,street,1290443
984,Brasov,Sacele,street,1919449
985,Brasov,Sacele,street,1477393
986,Brasov,Sacele,street,1634042
987,Brasov,Sacele,street,1273297
988,Brasov,Sacele,street,1048112
989,Brasov,Sacele,street,1116052
990,Brasov,Sacele,street,1062382
991,Brasov,Sacele,street,1152072
992,Brasov,Sacele,street,1982167
993,Brasov,Sacele,street,1393939
994,Brasov,Sacele,street,1278812
995,Brasov,Sacele,street,1609994
996,Brasov,Sacele,street,1227973
997,Brasov,Sacele,street,1353046
998,Brasov,Sacele,street,1534148
999,Brasov,Sacele,street,1803405
1000,Brasov,Sacele,street,1296441
